id,lang,split,tweet,soft_label,hard_label
102022,es,TRAIN_ES,"Y eso es lo que me parece grave, que niños de 5 años tengan esas ideas tan arcaicas en la cabeza, que sea un cliché, generación tras generación, cuando parecía que mejoraba vuelta para atrás y de nuevo la misma mierda de “las chicas no pueden hacer X”.","{'STEREOTYPING-DOMINANCE': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['STEREOTYPING-DOMINANCE']
102023,es,TRAIN_ES,"@USER hasta cuándo va a consentir el programa, k Carmen Lomana siga diciendo tantas tonterías juntas, k si las chicas no pueden ir con un escote de más de 10 cm, entre otras burradas,y dando nombres de marcas, y tiendas de alto standint,k ascoooo🤮🤮🤮🤮","{'OBJECTIFICATION': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['OBJECTIFICATION', 'STEREOTYPING-DOMINANCE']"
102024,es,TRAIN_ES,"@USER @USER Podía defenderla llevándola para otro lado a su amiga, se ve bien la diferencia de fuerza entre el chabon y las chicas! No pueden defender lo indefendible, se podía haber evitado re reaccionaba como un hombre en sus cabales :)","{'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
102025,es,TRAIN_ES,"un profesor de universidad enseñó el pene en clase en San Sebastian y no hicieron nada pero después las chicas no pueden llevar pantalón corto al instituto, aún siendo niñas???? no entiendo nada","{'SEXUAL-VIOLENCE': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.0}","['SEXUAL-VIOLENCE', 'STEREOTYPING-DOMINANCE']"
102026,es,TRAIN_ES,"@USER @USER @USER Ah es vd, ahora mismo las chicas no pueden jugar a los considerados juegos de niños. Menos mal que estas aquí para salvarnos. Caradura y todavia hay que pagarle a esta gentuza. Ministro que se le disparan los precios y el consumo en España se ve afectado, eso es su trabajo","{'NO': 0.6000000000000001, 'STEREOTYPING-DOMINANCE': 0.2, 'IDEOLOGICAL-INEQUALITY': 0.2, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
102027,es,TRAIN_ES,"A ver si entiendo, en la escuela que doy clases, las chicas no pueden ir con el cabello pintado, pero las maestras si, pero yo debo de ocultar mis tatuajes porque “hay que predicar con el ejemplo”.","{'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.5, 'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
102028,es,TRAIN_ES,"Porque las chicas no pueden ser sabelotodo pq entonces no gustan, pero anda q los tíos hacen lo mismo ehhh","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
102029,es,TRAIN_ES,"Por favor once, concéntrense que las chicas no pueden quedar sin ese premio !! HTTPURL","{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
102030,es,TRAIN_ES,"pnche gente, las chicas no pueden hacer nada pq automáticamente dan cringe, LET THEM LIVEEEE HTTPURL","{'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['MISOGYNY-NON-SEXUAL-VIOLENCE']
102031,es,TRAIN_ES,@USER Es que si las hago en tres días las chicas no pueden estudiar xD,"{'NO': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['STEREOTYPING-DOMINANCE']
102032,es,TRAIN_ES,"Que necesidad de enfocar las piernas de las chicas??? No pueden presentar las noticias, sin enseñarlas? No aprendemos!!! @USER #Peru #mujeres @USER HTTPURL","{'SEXUAL-VIOLENCE': 0.16666666666666602, 'OBJECTIFICATION': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}","['OBJECTIFICATION', 'STEREOTYPING-DOMINANCE']"
102033,es,TRAIN_ES,"@USER @USER vivimos en una sociedad machista donde la mayoria sigue pensando que las chicas no pueden jugar, que son peores jugadoras, que son menos abiles, y menos carismaticas, todo esto sin contar la cantidad de misoginia que se sigue viviendo. 3ro+","{'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'OBJECTIFICATION': 0.33333333333333304, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
102034,es,TRAIN_ES,Las chicas no pueden jugar al fútbol con los chicos. Hay mucha diferencia de juego y físico...Also las chicas... HTTPURL,"{'STEREOTYPING-DOMINANCE': 1.0, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['STEREOTYPING-DOMINANCE']
102035,es,TRAIN_ES,"Los citados de esto dan vergüenza. La fanbase de DC hace hasta lo imposible por llevar a las chicas a su número uno, pero siempre está este machismo en Corea de que las chicas no pueden tener conceptos que no sean fairy porque las boicotean. HTTPURL","{'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'OBJECTIFICATION': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",
102036,es,TRAIN_ES,gente por que las chicas no pueden ser como sinon HTTPURL,"{'OBJECTIFICATION': 0.5, 'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['OBJECTIFICATION', 'STEREOTYPING-DOMINANCE']"
102037,es,TRAIN_ES,Cube idiota! Porque la casa de las chicas tienen 🦗🦟🦟🦗?!?! Paga un fumigador!! Las chicas no pueden vivir así!🤨 HTTPURL,"{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
102038,es,TRAIN_ES,"En serio, por qué siempre tienen que hablar de eso lol ksksika, las chicas no pueden tener nada bueno pq dicen ""BBC NO ESTABA EN BANCA ROTA?"" superen HTTPURL","{'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.5, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
102039,es,TRAIN_ES,"Tengo programado hacer el hielo azul el miércoles pero ahora miro el pronóstico va a llover y las chicas no pueden antes, me mandó sola? total voy haciendo amigues en el camino con lo que me cuesta socializar😂","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
102040,es,TRAIN_ES,"@USER Y es por eso que las chicas no pueden disfrutar en plenitud. Bravo por el idiota. Lo siento compañera. Si lees esto, ánimo, habemos chavos que sabemos respetar.","{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}","['MISOGYNY-NON-SEXUAL-VIOLENCE', 'STEREOTYPING-DOMINANCE']"
102041,es,TRAIN_ES,Las feministas exigimos la libertad de Cinthya y de todes aquelles perseguides por defenderse de la violencia machista🔥Cinthya es una pobladora de Tomé que arriesga hasta 20 años de cárcel por defenderse de su agresor,"{'SEXUAL-VIOLENCE': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}",
102042,es,TRAIN_ES,@USER @USER Mi amado Dios todo poderoso té pido por la conversión de las feministas 🙏,"{'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102043,es,TRAIN_ES,41° hasta las siete d la tarde dónde estan las feministas,"{'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102044,es,TRAIN_ES,"@USER Yo sigo esperando el estudio del porque el aborto femenino está aprobado por las feministas pero no el aborto masculino(que es básicamente que si un hombre no quiere hacerse cargo de un niño pues no se hace cargo en nada, ni dinero, ni tiempo ni nada) HTTPURL","{'IDEOLOGICAL-INEQUALITY': 1.0, 'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
102045,es,TRAIN_ES,dsp las tenes a las feministas felicitándolos HTTPURL,"{'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'NO': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
102046,es,TRAIN_ES,que bien por ella? no sé si piensan que las feministas son la onu o qué jajajajaja HTTPURL,"{'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.5, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
102047,es,TRAIN_ES,¡¡¡¡¡Mañana quisiera ver a todas las FEMINISTAS Y AL PUEBLO RECLAMANDO JUSTICIA!!!!!!,"{'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102048,es,TRAIN_ES,@USER @USER A lo mejor tiene algo que ver no? Porque los derechos para las mujeres los consiguen las feministas.,"{'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'NO': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102049,es,TRAIN_ES,@USER @USER De MORENA y las feministas no vas a estar diciendo eso,"{'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102050,es,TRAIN_ES,@USER @USER @USER ¿Porqué siempre las feministas rancias siempre tergiversan las cosas para hacerte ver como un machista? 😂😂😂,"{'IDEOLOGICAL-INEQUALITY': 1.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102051,es,TRAIN_ES,"Hay que ver a quien se vota porque esa gente que está en el senado es la que deroga las leyes! Las ""feministas"" de izquierda y fdt, cuántas leyes implementaron y presentaron para ayudarnos? No hacen más que tener un pañuelo verde y hablar.","{'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102052,es,TRAIN_ES,"@USER Esto es lo q nos mete la mafia roja. Xq saben q tienen sus votos. Y  las feministas q esclavicen a sus mujeres, les llaman sus costumbres.Nosotros les importamos 1💩. Negro futuro d dictadura roja y religiosa!","{'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102053,es,TRAIN_ES,Las feministas dándose cuenta de que al kirchnerismo nunca les importaron -&gt; 🤡 HTTPURL,"{'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102054,es,TRAIN_ES,¿Y las feministas en todo esto donde están? (Habló de las que vendieron ese papelón en la casa). #Secret26E #SecretGala2 HTTPURL,"{'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
102055,es,TRAIN_ES,la mina de la campaña del zajas tipo: Y LAS FEMINISTAS? DONDE ESTÁN LAS FEMINISTAS?,"{'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
102056,es,TRAIN_ES,"@USER Lo gracioso es que el twit que citas no menciona la palabra ""hombres"" ni hace referencia tácita a ellos, jajaja las feministas son como Uribe cuando alguien dice la palabra ""paraco"" y se siente ofendido aunque nadie lo haya mencionado","{'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}","['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
102057,es,TRAIN_ES,"Grupo de wpp de la facultad, el profe pone que nos conectamos 18:30, el link es un drive y no un meets. 18:05 una compañera pregunta que por qué no la están aceptando. 18:25 otro compañero pregunta lo mismo. Estamos quemades y nadie hace nada. Y las feministas dónde están?","{'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
102058,es,TRAIN_ES,@USER Cuando ganó Castillo el andaba orondo burlándose de las feministas que lo criticaban. El sabía de que iba a tener un cargo en el gobierno.,"{'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102059,es,TRAIN_ES,"@USER Si no mal recuerdo, eso ya había pasado antes, no recuerdo bien con quien pero, hace unas semanas cuando detuvieron al “basuritas” todas las feministas morenistas lo festejaron … si hubiera sido de Morena y no del PRI, hubieran reclamado y negado todo.","{'IDEOLOGICAL-INEQUALITY': 0.833333333333333, 'NO': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
102060,es,TRAIN_ES,"Si los pro vida, los pro familia y los religiosos detestan a los LGBT y a las feministas para qué exigen amor al prójimo? HTTPURL","{'NO': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.0, 'OBJECTIFICATION': 0.0}","['MISOGYNY-NON-SEXUAL-VIOLENCE', 'IDEOLOGICAL-INEQUALITY']"
102061,es,TRAIN_ES,Hola @USER yo te apoyo porque desafortunadamente las mujeres de hoy en día buscan su bienestar y porvenir osea $ perdón pero no hay chava bonita o hermosa que se fije en los sentimientos y en el corazón.,"{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.5, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}","['MISOGYNY-NON-SEXUAL-VIOLENCE', 'IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
102062,es,TRAIN_ES,"""—Sí, lo es. Las mujeres de hoy en día se suponen que quieren ser más que madres. Por el feminismo y todo eso""ES ENSERIO COLLEEN????","{'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'OBJECTIFICATION': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'IDEOLOGICAL-INEQUALITY']"
102063,es,TRAIN_ES,"@USER Con todo respeto pero x eso a las mujeres de hoy en día hay q tratarla como se merecen:Vividores, flojas, ladronas, facilistas, degeneradas y sobre todo regaladas y ambiciosas!.El ego de una mujer hoy en día, es supremamente nefasto.","{'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.33333333333333304, 'SEXUAL-VIOLENCE': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.6666666666666661, 'NO': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
102064,es,TRAIN_ES,"Las mujeres de hoy en día ya no se odian, se gustan. Actualízate mami 😎","{'NO': 0.6666666666666661, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
102065,es,TRAIN_ES,@USER Nahhh ya ese Fuse se pasa de mamon! Por eso es que ya las mujeres de hoy en día no se fijan en los mortales! Ahora puro Fuse y nalgon Mirage! F por los hombres! HTTPURL,"{'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.5, 'OBJECTIFICATION': 0.33333333333333304, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
102066,es,TRAIN_ES,"Las mujeres de hoy en día te enseñan a estar ""solo para ratos"". HTTPURL","{'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'OBJECTIFICATION': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.0, 'NO': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}",['OBJECTIFICATION']
102067,es,TRAIN_ES,"Me dice un señor que las mujeres de hoy en día, no sabemos hacer nada. Ni coser ni nada. Le he dicho, que como los hombres de toda la vida","{'STEREOTYPING-DOMINANCE': 1.0, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.0, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
102068,es,TRAIN_ES,@USER Fiesta fiesta fiesta todo el día fiesta fiesta jajajajjajajaja eso es lo que piensan las mujeres de hoy en día si no no disfrutan tienen que colocarse estar borrachas y fiesta fiesta fiesta si no no están disfrutando de la vida fiesta fiesta fiesta siempre fiesta fiesta,"{'STEREOTYPING-DOMINANCE': 1.0, 'OBJECTIFICATION': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
102069,es,TRAIN_ES,@USER @USER Las mujeres de hoy en dia estan dificiles,"{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['STEREOTYPING-DOMINANCE']
102070,es,TRAIN_ES,Le dije que no tenía dinero después de pagar tantas cuentas para salir en un lugar caro y no me volvió a hablar jajaajajaAsí son las mujeres de hoy en día,"{'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'OBJECTIFICATION': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
102071,es,TRAIN_ES,que les pasa a las mujeres de hoy en día jsjajajajajajajjajajajajajjaja HTTPURL,"{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
102072,es,TRAIN_ES,@USER @USER Con las mujeres de hoy en día te refieres a las de tu familia verdad ? Al resto no las conoces,"{'NO': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}","['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
102073,es,TRAIN_ES,"Es que las mujeres de hoy en día no aguantan infidelidades, maltratos y no viven del que dirán.","{'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'OBJECTIFICATION': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.0}","['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
102074,es,TRAIN_ES,"No me podes decir que soy ""tu debilidad"" si tenes wacho 😂😂😂 las mujeres de hoy en día se pasaannn","{'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}",['MISOGYNY-NON-SEXUAL-VIOLENCE']
