id,lang,split,tweet,soft_label,hard_label
100385,es,TRAIN_ES,"@JaJuan0078 Solo dale a mi hermana mucho amor ""liquido""","{'SEXUAL-VIOLENCE': 0.833333333333333, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0}",['SEXUAL-VIOLENCE']
100386,es,TRAIN_ES,"Muy impresionado ayer viendo en directo a Amor Líquido en Siroco, hacía tiempo que no veía a un grupo tan tan joven tener tanta soltura, tablas y energía en un escenario","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100387,es,TRAIN_ES,@angelicaroddz_ @IdeasPuzzle Ajjajajaj es que Camilo anda enamorado todo lo ve desde esa perspectiva jajajajajajja amor liquido y el arte de amar jajajahhahahahah,"{'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100388,es,TRAIN_ES,"Con casi 70 años, Audiard te saca 'Les Olympiades', una síntesis sobre el ser humano y sus complejidades en la era del amor líquido y virtual. Me quedo con las dinámicas entre personajes, interesantes y reales. Visualmente bella pero menos arriesgada de lo que me hubiese gustado. https://t.co/iJaXxuqGuA","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100389,es,TRAIN_ES,ir en el metro escuchando a Amor Líquido &gt;&gt;&gt;&gt;&gt;&gt;,"{'NO': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100390,es,TRAIN_ES,Y por mundial me refiero a los que hacen los guiones en hollywood y tienen guita y tiempo como para disfrutar del amor liquido pero bueno a otra cosa,"{'NO': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100391,es,TRAIN_ES,"@JuanFRivero_ Hace tiempo que las relaciones afectivas se han transformado en transacciones económicas y, por tanto, nadie quiere responsabilizarse de los objetos que ya no le satisfacen. Amor líquido que decía Zygmund Bauman o la agonía del eros como la llama Byung-Chul Han","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100392,es,TRAIN_ES,"@radioconvos899 @valeriaschapira @SoledadLarghi Bueno que filósofo eligió, otra que Amor Líquido","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100393,es,TRAIN_ES,"@lalibelula85 Es lo que describe Bauman en el amor líquido.  Antes  al no tener tantos impulsos,  las relaciones humanas y objetales eran largas, ahora duran en tanto que algo más estimulante las remplaza. #fastlove, encima, la liberación y empoderamiento de ciertos roles etc.","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100394,es,TRAIN_ES,"@JuanaPalacio20 Hay un Autor, Bauman; el tema: ""Amor líquido"".","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100395,es,TRAIN_ES,"@seadetails K terminen y ya wey, para qué tanto pedo. Para eso existe amor líquido de Bauman","{'NO': 0.833333333333333, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100396,es,TRAIN_ES,"Evidentemente ha salido el tema del amor líquido, la pirámide amistad/pareja/familia, el miedo al compromiso y a acabar como la mayoría de nuestros padres (en relaciones infelices), el crear muros y no dejarse sentir para no sufrir, la monogamia, el #noteputopilles.","{'NO': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100397,es,TRAIN_ES,"“Las relaciones han perdido solidez y han favorecido el amor “líquido”, una afectividad que destaca por su descompromiso y el completo rechazo a depender de la otra persona”.Que cierta, y triste, es esta frase.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100398,es,TRAIN_ES,"Ay no, el amor líquido* lo hizo de nuevo.*el pinche sistema alv.","{'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100399,es,TRAIN_ES,Para que luego digan que si amor líquido y que si no sé qué. https://t.co/eTi6CilXJ1,"{'NO': 0.833333333333333, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100400,es,TRAIN_ES,@Isantiago20 @dmarcordoba En los tweets que borró para que los demás no vieran decías que estoy lleno de odio: Creyó que yo compartiría la responsabilidad de su malentendido.Ese tipo de disculpas de amor líquido son lo mismo que recibir otro insulto.Cálmese que ya no hay nada más de que hablar: https://t.co/Uq8ejK1b5o,"{'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'NO': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
100401,es,TRAIN_ES,"@Skywalker6689 Oye, oye, pero ¿qué concepto del amor romántico o de la fidelidad puede tener esa chica?En shock.","{'NO': 0.5, 'OBJECTIFICATION': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",
100402,es,TRAIN_ES,Tengo ganas de llorar con una película que me haga idealizar el amor romántico para luego darme cuenta de que eso jamás va a sucederme y llorar aún más.👍🏽,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100403,es,TRAIN_ES,"El temario del ciclo será el siguiente:-""JRR Tolkien y la amistad"" - srbombadil-""CS Lewis y el amor romántico"" -  cslewises-""GK Chesterton, la humildad y el heroísmo -  chestertolkienAdemás va a haber varios sorteos para los inscriptos y venta de librosLos esperamos!! https://t.co/fiW0u4kg0c","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100404,es,TRAIN_ES,"@patricialj_ @MalaCarosaToro Muerte al amor romántico.No puedes esperar que alguien más solucione lo que tú no has podido, por ti misma.","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100405,es,TRAIN_ES,"No hay nada más berreta que el amor romántico y heterosexual, vómito del asco 🤮","{'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.5, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
100406,es,TRAIN_ES,Cansada de fingir que deconstrui el amor romantico y no me quiero casar si mi sueño es este https://t.co/jkCJatZPoH,"{'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'NO': 0.5, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",
100407,es,TRAIN_ES,y los templos del amor románticopalacios del (auto)sabotajey las torres de la idealización se resquebrajan y azotan sobre mi piel mi coraza cristalinacálida como el hielosuave como el diamante recién pulido,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100408,es,TRAIN_ES,@aranza_uscanga a la gente le encanta fantasear con amor romantico y comparar sus expectativas de ello con relaciones de gente que ni conocen ni saben que pedo realmente,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100409,es,TRAIN_ES,"Desconstruir la idea del amor romántico es de las cosas más difíciles del mundo, incluso dolorosas, muchos deseamos un amor indestructible e inigualable desde el inicio, pocos entendemos que eso se construye, no todo comienza siendo perfecto.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100410,es,TRAIN_ES,"@pepiladel En esta no estoy con vos Pepi... No hay amor romántico de parte de ella (como lo veo yo), al contrario espero que Woodcourt se quede cerquita 💕","{'NO': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100411,es,TRAIN_ES,"Ustedes parecen adolescentes diciendo “alv Cassie, Mady es tu mejor amigaaaaa pues wtf” cuando en realidad NOS DEBERÍAMOS DE PREOCUPAR DE QUE CASSIE PUEDE SER VICTIMA DE FEMICIDIO Y QUE MADDY SE SALVÓ.  Ush su monógama toxina y el mito amor romántico lxs tiene bien ciegxs alv.","{'SEXUAL-VIOLENCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.5, 'STEREOTYPING-DOMINANCE': 0.6666666666666661, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.0}","['MISOGYNY-NON-SEXUAL-VIOLENCE', 'IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
100412,es,TRAIN_ES,Pero que mamada acabo de leer??  🤣🤣🤣🤣 y yo pensando que el amor romántico tenía como base la idealización de la pareja y ahora resulta que todo es culpa de los blancos normales heteropatrialcales🤣🤣🤣🤣 https://t.co/4iTab2OiVM,"{'NO': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.6666666666666661, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['IDEOLOGICAL-INEQUALITY']
100413,es,TRAIN_ES,"@conurvaga Todo pasa, por ahí hay pausas pero sí,el amor romántico es importante.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100414,es,TRAIN_ES,q vuelva el amor romántico la puta madre q me parió 😭,"{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.833333333333333, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100415,es,TRAIN_ES,Cómo que ya se antoja caer otra vez en la fantasía del amor romántico.,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100416,es,TRAIN_ES,al q me gusta no le pusieron brillitos 👍🙏 punto para el amor romántico,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100417,es,TRAIN_ES,Maldito amor romantico me dañaste sapoperro gonorrea,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100418,es,TRAIN_ES,"Yay Volkov ace canon, pero Volkov confundiendo amor romántico con amor de hermanos, a qué costo?","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100419,es,TRAIN_ES,"Recién pude ver la traducción del opening de snk, claramente es Eren pero me parece a mí o en una parte se refiere a alguien en especial? Que ya sabemos quién es, sería el primer indicio q veo de amor romántico por parte de él 😂","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100420,es,TRAIN_ES,"#100PauloFreire Nita Freire, testimonio de un amor romántico, verdadero y transformador.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100421,es,TRAIN_ES,@NuriaCSopena Es taaaaaaan indignante la persistente y estructural #invisibilización que se hace de nosotras las mujeres. Este #androcentrismo se me hace insoportable. Se me hace insoportable vivir en esta sociedad #patriarcal,"{'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'NO': 0.5, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
100422,es,TRAIN_ES,🔎 Nuevo artículo del n16 #DesigualdadesDeGénero📘 'La prensa musical española de los 80 perpetuadora del androcentrismo'👩🏻‍💻👩🏻‍💻 Por Angels Bronsoms y Rosa Franquet👉🏼 https://t.co/YQOQqumuHu#PrensaMusical #Androcentrismo #PerspectivaDeGénero https://t.co/UDIlGY9kzh,"{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'NO': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100423,es,TRAIN_ES,"@Javi_Minero @LolaPodemos @DraMyte @Shine_McShine @AeemtCom hermano, no hablé de culpas o androcentrismo, aclaré por qué el tw inicial de la señora tenía una elección de palabras cuestionables incluso si se entendía lo que planteaba","{'NO': 0.833333333333333, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100424,es,TRAIN_ES,"Ah, resulta que pedir donaciones para cánceres masculinos es androcentrismo. No sois más svbnormales porque el día no tiene más horas. https://t.co/0eD34g6sHN","{'IDEOLOGICAL-INEQUALITY': 0.33333333333333304, 'NO': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
100425,es,TRAIN_ES,"@TeresaRodr_ Siempre a cuestas con el pene. Menuda novedad, el androcentrismo de toda la vida. ¿Dónde te has dejado el cerebro Teresa?","{'NO': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.33333333333333304, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}","['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
100426,es,TRAIN_ES,"Los módulos del Programa son✅Feminismos y teoría del derecho✅Género, androcentrismo y lenguaje jurídico✅Violencias✅Crímenes de género y derecho penal✅Género y derecho constitucional✅Género en el derecho internacional de los derechos humanossigue 👇","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100427,es,TRAIN_ES,"Bien las intenciones, hubiese sido mucho más significativa si le hubieran asignado a una escultora indígena y no a un escultor blanco, privilegiado. El problema de siempre: androcentrismo, se dice. https://t.co/DjnjsmfngU","{'STEREOTYPING-DOMINANCE': 0.5, 'OBJECTIFICATION': 0.16666666666666602, 'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.0}",['STEREOTYPING-DOMINANCE']
100428,es,TRAIN_ES,androcentrismo cultural y la adoración a este embole https://t.co/A2OzGtyqga,"{'STEREOTYPING-DOMINANCE': 0.5, 'NO': 0.33333333333333304, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['STEREOTYPING-DOMINANCE']
100429,es,TRAIN_ES,"Humanos, abandonemos el androcentrismo y el utilitarismo. Nos irá mucho mejor a nosotros y al resto de especies 😊👌#antiespecismo","{'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",
100430,es,TRAIN_ES,"El androcentrismo en la medicina, en la observación de los síntomas, cuesta vidas. Y esas vidas son las de las mujeres que no son valoradas adecuadamente cuando acuden a urgencias.https://t.co/v4RQi0ekcl","{'IDEOLOGICAL-INEQUALITY': 0.4, 'NO': 0.2, 'STEREOTYPING-DOMINANCE': 0.4, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}","['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
100431,es,TRAIN_ES,Abordar uno de los debates más importantes de nuestros días con calma y rigor es posible. En este artículo @BeatrizGimeno1 desgrana alguna de las cuestiones más delicadas del debate desde el feminismo. https://t.co/onQAxgBzEv,"{'NO': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100432,es,TRAIN_ES,Pues hoy es mi turno en platicar sobre ¿Cómo se pasó (o aún no) del androcentrismo en el SIDH a una perspectiva de género? Al rato les cuento 👀 https://t.co/2eUhtaJEmj,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100433,es,TRAIN_ES,¿Qué es el androcentrismo? No sé si quiero saberlo. https://t.co/JhJSzG89SM,"{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100434,es,TRAIN_ES,"La mayor parte de los ensayos médicos se han realizado en hombres y sus resultados se aplican en mujeres, en ocasiones con malos resultados.#EquidadDeGenero #Mujeres #Puebla https://t.co/T2lJVlyPDj","{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'NO': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.5, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['STEREOTYPING-DOMINANCE']
100435,es,TRAIN_ES,"Ideas Propias | ‘El calamar del juego’, la opinión de @Miguel__Lorente https://t.co/718NW7pabg https://t.co/mJECWqr7Sj","{'OBJECTIFICATION': 0.33333333333333304, 'NO': 0.6666666666666661, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100436,es,TRAIN_ES,"Feliz Año 2022 Dr. Lorente. ¡Qué buenas ideas y grandes aportaciones a la Cultura y contra la Violencia de Género, en pró de la defensa de mujeres e hijos/as, contra los androgénicos y su creación del  androcentrismo,  hilando hasta con el ""auras seminalis"". Un fuerte abrazo.","{'NO': 1.0, 'IDEOLOGICAL-INEQUALITY': 0.0, 'STEREOTYPING-DOMINANCE': 0.0, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100437,es,TRAIN_ES,"@LayraBRadFem Y sí, podría citar un resto de artículos que contradicen todo el biologicismo y esencialismo del sexo. La biología ha sido también una herramienta del androcentrismo. Pero sería absurdo, sería entrar en una pelea de citas de artículos que confirman mi posición, ¿para qué?","{'NO': 0.5, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0}",
100438,es,TRAIN_ES,"La violencia obstétrica consiste en los atropellos a los derechos humanos y reproductivos  de las mujeres por parte del personal de salud. Normalmente se disfrazan de burlas, regaños, ironías o humillaciones. Lee más al respecto en: https://t.co/1jH0xZabG9","{'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'SEXUAL-VIOLENCE': 0.16666666666666602, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0}","['MISOGYNY-NON-SEXUAL-VIOLENCE', 'STEREOTYPING-DOMINANCE']"
100439,es,TRAIN_ES,"Me cago en todo el androcentrismo, que ya me hizo empezar enojada la semana😤","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.33333333333333304, 'OBJECTIFICATION': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.0, 'SEXUAL-VIOLENCE': 0.0}",['NO']
100440,es,TRAIN_ES,"Frente al #Edadismo y el #Androcentrismo:""La edad –hoy más que nunca, a causa del envejecimiento progresivo de nuestras sociedades– debe convertirse en cuestión política, a fin de devolverle la dignidad y visibilidad.""¡Orgullosamente viejas! @bonetjoana https://t.co/HX2KYpsmn4","{'NO': 0.6666666666666661, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.0, 'SEXUAL-VIOLENCE': 0.0, 'OBJECTIFICATION': 0.0}",['NO']
100441,es,TRAIN_ES,@GermnJRivas1 @JoseGasspar Por asesinar mujeres y niños inocentes,"{'SEXUAL-VIOLENCE': 0.5, 'MISOGYNY-NON-SEXUAL-VIOLENCE': 0.33333333333333304, 'NO': 0.16666666666666602, 'IDEOLOGICAL-INEQUALITY': 0.16666666666666602, 'STEREOTYPING-DOMINANCE': 0.16666666666666602, 'OBJECTIFICATION': 0.16666666666666602}","['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
